0.0266558, -0.0598699, -0.1008975,
0.0581725, -0.1306576, -0.3487194,
0.0319086, -0.0716679, -0.1422011,
0.0371614, -0.0834658, -0.1835048,
0.0424142, -0.0952638, -0.2248084,
0.0476669, -0.1070617, -0.2661121,
0.0529197, -0.1188597, -0.3074157,
0.0487026, -0.043852, -0.1008975,
0.1062865, -0.0957008, -0.3487194,
0.0582999, -0.0524935, -0.1422011,
0.0678972, -0.0611349, -0.1835048,
0.0774945, -0.0697764, -0.2248084,
0.0870918, -0.0784178, -0.2661121,
0.0966892, -0.0870593, -0.3074157,
0.0623282, -0.0202517, -0.1008975,
0.1360225, -0.0441964, -0.3487194,
0.0746106, -0.0242425, -0.1422011,
0.086893, -0.0282332, -0.1835048,
0.0991754, -0.032224, -0.2248084,
0.1114578, -0.0362148, -0.2661121,
0.1237402, -0.0402056, -0.3074157,
0.0651768, 0.0068504, -0.1008975,
0.1422391, 0.0149499, -0.3487194,
0.0780205, 0.0082003, -0.1422011,
0.0908642, 0.0095502, -0.1835048,
0.1037079, 0.0109001, -0.2248084,
0.1165516, 0.0122501, -0.2661121,
0.1293954, 0.0136, -0.3074157,
0.0567556, 0.0327679, -0.1008975,
0.1238612, 0.0715113, -0.3487194,
0.0679399, 0.0392251, -0.1422011,
0.0791242, 0.0456823, -0.1835048,
0.0903084, 0.0521396, -0.2248084,
0.1014927, 0.0585968, -0.2661121,
0.1126769, 0.065054, -0.3074157,
0.038521, 0.0530195, -0.1008975,
0.0840665, 0.1157077, -0.3487194,
0.0461119, 0.0634676, -0.1422011,
0.0537028, 0.0739156, -0.1835048,
0.0612938, 0.0843636, -0.2248084,
0.0688847, 0.0948116, -0.2661121,
0.0764756, 0.1052597, -0.3074157,
0.0136257, 0.0641037, -0.1008975,
0.0297361, 0.1398972, -0.3487194,
0.0163107, 0.0767359, -0.1422011,
0.0189958, 0.0893682, -0.1835048,
0.0216809, 0.1020004, -0.2248084,
0.0243659, 0.1146327, -0.2661121,
0.027051, 0.1272649, -0.3074157,
-0.0136257, 0.0641037, -0.1008975,
-0.0297361, 0.1398972, -0.3487194,
-0.0163107, 0.0767359, -0.1422011,
-0.0189958, 0.0893682, -0.1835048,
-0.0216809, 0.1020004, -0.2248084,
-0.0243659, 0.1146327, -0.2661121,
-0.027051, 0.1272649, -0.3074157,
-0.038521, 0.0530195, -0.1008975,
-0.0840665, 0.1157077, -0.3487194,
-0.0461119, 0.0634676, -0.1422011,
-0.0537028, 0.0739156, -0.1835048,
-0.0612938, 0.0843636, -0.2248084,
-0.0688847, 0.0948116, -0.2661121,
-0.0764756, 0.1052597, -0.3074157,
-0.0567556, 0.0327679, -0.1008975,
-0.1238612, 0.0715113, -0.3487194,
-0.0679399, 0.0392251, -0.1422011,
-0.0791242, 0.0456823, -0.1835048,
-0.0903084, 0.0521396, -0.2248084,
-0.1014927, 0.0585968, -0.2661121,
-0.1126769, 0.065054, -0.3074157,
-0.0651768, 0.0068504, -0.1008975,
-0.1422391, 0.0149499, -0.3487194,
-0.0780205, 0.0082003, -0.1422011,
-0.0908642, 0.0095502, -0.1835048,
-0.1037079, 0.0109001, -0.2248084,
-0.1165516, 0.0122501, -0.2661121,
-0.1293954, 0.0136, -0.3074157,
-0.0623282, -0.0202517, -0.1008975,
-0.1360225, -0.0441964, -0.3487194,
-0.0746106, -0.0242425, -0.1422011,
-0.086893, -0.0282332, -0.1835048,
-0.0991754, -0.032224, -0.2248084,
-0.1114578, -0.0362148, -0.2661121,
-0.1237402, -0.0402056, -0.3074157,
-0.0487026, -0.043852, -0.1008975,
-0.1062865, -0.0957008, -0.3487194,
-0.0582999, -0.0524935, -0.1422011,
-0.0678972, -0.0611349, -0.1835048,
-0.0774945, -0.0697764, -0.2248084,
-0.0870918, -0.0784178, -0.2661121,
-0.0966892, -0.0870593, -0.3074157,
-0.0266558, -0.0598699, -0.1008975,
-0.0581725, -0.1306576, -0.3487194,
-0.0319086, -0.0716679, -0.1422011,
-0.0371614, -0.0834658, -0.1835048,
-0.0424142, -0.0952638, -0.2248084,
-0.0476669, -0.1070617, -0.2661121,
-0.0529197, -0.1188597, -0.3074157,
-0.08304, -0.0479431, -0.2048171,
-0.0721121, -0.0416339, -0.1635586,
-0.0611859, -0.0353257, -0.1223067,
-0.1330179, -0.0139807, -0.3286217,
-0.1204643, -0.0126613, -0.2873495,
-0.107912, -0.011342, -0.246081,
-0.095361, -0.0100228, -0.2048171,
-0.0828117, -0.0087039, -0.1635586,
-0.0702644, -0.0073851, -0.1223067,
-0.1272043, 0.0413312, -0.3286217,
-0.1151995, 0.0374306, -0.2873495,
-0.1031957, 0.0335303, -0.246081,
-0.0911933, 0.0296305, -0.2048171,
-0.0791924, 0.0257312, -0.1635586,
-0.0671935, 0.0218325, -0.1223067,
-0.099396, 0.0894966, -0.3286217,
-0.0900156, 0.0810504, -0.2873495,
-0.080636, 0.072605, -0.246081,
-0.0712574, 0.0641605, -0.2048171,
-0.0618801, 0.0557171, -0.1635586,
-0.0525042, 0.047275, -0.1223067,
-0.0544012, 0.1221872, -0.3286217,
-0.0492672, 0.1106558, -0.2873495,
-0.0441335, 0.0991255, -0.246081,
-0.0390005, 0.0875965, -0.2048171,
-0.0338681, 0.076069, -0.1635586,
-0.0287365, 0.0645433, -0.1223067,
-0.0, 0.1337505, -0.3286217,
-0.0, 0.1211279, -0.2873495,
-0.0, 0.1085064, -0.246081,
-0.0, 0.0958863, -0.2048171,
-0.0, 0.0832678, -0.1635586,
-0.0, 0.0706514, -0.1223067,
0.0544012, 0.1221872, -0.3286217,
0.0492672, 0.1106558, -0.2873495,
0.0441335, 0.0991255, -0.246081,
0.0390005, 0.0875965, -0.2048171,
0.0338681, 0.076069, -0.1635586,
0.0287365, 0.0645433, -0.1223067,
0.099396, 0.0894966, -0.3286217,
0.0900156, 0.0810504, -0.2873495,
0.080636, 0.072605, -0.246081,
0.0712574, 0.0641605, -0.2048171,
0.0618801, 0.0557171, -0.1635586,
0.0525042, 0.047275, -0.1223067,
0.1272043, 0.0413312, -0.3286217,
0.1151995, 0.0374306, -0.2873495,
0.1031957, 0.0335303, -0.246081,
0.0911933, 0.0296305, -0.2048171,
0.0791924, 0.0257312, -0.1635586,
0.0671935, 0.0218325, -0.1223067,
0.1330178, -0.0139807, -0.3286217,
0.1204643, -0.0126613, -0.2873495,
0.107912, -0.011342, -0.246081,
0.095361, -0.0100228, -0.2048171,
0.0828117, -0.0087039, -0.1635586,
0.0702644, -0.0073851, -0.1223067,
0.1158314, -0.0668753, -0.3286217,
0.1048998, -0.060564, -0.2873495,
0.0939693, -0.0542532, -0.246081,
0.08304, -0.0479431, -0.2048171,
0.0721121, -0.0416339, -0.1635586,
0.0611859, -0.0353257, -0.1223067,
0.0786166, -0.1082065, -0.3286217,
0.0711972, -0.0979945, -0.2873495,
0.0637785, -0.0877835, -0.246081,
0.0563606, -0.0775737, -0.2048171,
0.0489436, -0.0673651, -0.1635586,
0.0415279, -0.0571582, -0.1223067,
0.0278083, -0.1308278, -0.3286217,
0.0251839, -0.1184809, -0.2873495,
0.0225598, -0.1061353, -0.246081,
0.0199359, -0.0937909, -0.2048171,
0.0173124, -0.0814482, -0.1635586,
0.0146893, -0.0691075, -0.1223067,
-0.099524, -0.0896118, -0.319616,
-0.1047062, -0.0794294, -0.3290462,
-0.1033323, -0.0930408, -0.3360056,
-0.0899391, -0.09583, -0.3290462,
0.0544713, -0.1223445, -0.319616,
0.0431859, -0.1241265, -0.3290462,
0.0565557, -0.1270261, -0.3360056,
0.063347, -0.1151502, -0.3290462,
0.099524, -0.0896118, -0.319616,
0.0899391, -0.09583, -0.3290462,
0.1033323, -0.0930408, -0.3360056,
0.1047062, -0.0794294, -0.3290462,
0.1273681, -0.0413844, -0.319616,
0.121141, -0.0509635, -0.3290462,
0.1322419, -0.042968, -0.3360056,
0.1279607, -0.0299745, -0.3290462,
0.1331891, 0.0139987, -0.319616,
0.1313965, 0.002715, -0.3290462,
0.1382856, 0.0145344, -0.3360056,
0.1290897, 0.0246632, -0.3290462,
0.1159805, 0.0669614, -0.319616,
0.1189324, 0.055924, -0.3290462,
0.1204185, 0.0695237, -0.3360056,
0.1078978, 0.0750365, -0.3290462,
0.0787178, 0.1083458, -0.319616,
0.0859038, 0.0994633, -0.3290462,
0.08173, 0.1124917, -0.3360056,
0.0680495, 0.1124352, -0.3290462,
0.0278441, 0.1309962, -0.319616,
0.0380217, 0.1258045, -0.3290462,
0.0289096, 0.1360088, -0.3360056,
0.0164348, 0.1303929, -0.3290462,
-0.0278441, 0.1309962, -0.319616,
-0.0164348, 0.1303929, -0.3290462,
-0.0289096, 0.1360088, -0.3360056,
-0.0380217, 0.1258045, -0.3290462,
-0.0787178, 0.1083458, -0.319616,
-0.0680495, 0.1124352, -0.3290462,
-0.08173, 0.1124917, -0.3360056,
-0.0859038, 0.0994633, -0.3290462,
-0.1159805, 0.0669614, -0.319616,
-0.1078978, 0.0750365, -0.3290462,
-0.1204185, 0.0695237, -0.3360056,
-0.1189324, 0.055924, -0.3290462,
-0.1331891, 0.0139987, -0.319616,
-0.1290897, 0.0246632, -0.3290462,
-0.1382856, 0.0145344, -0.3360056,
-0.1313965, 0.002715, -0.3290462,
-0.1273681, -0.0413844, -0.319616,
-0.1279607, -0.0299745, -0.3290462,
-0.1322419, -0.042968, -0.3360056,
-0.121141, -0.0509635, -0.3290462,
0.0, -0.1390473, -0.3360056,
0.0110346, -0.1309605, -0.3290462,
0.0, -0.1339228, -0.319616,
-0.0110346, -0.1309605, -0.3290462,
-0.0721567, 0.0416597, -0.1577738,
-0.0685016, 0.044312, -0.1636604,
-0.0748212, 0.043198, -0.167614,
-0.0726261, 0.0371681, -0.1636604,
-0.0833677, -0.0968183, -0.3076283,
-0.0763277, -0.105056, -0.315889,
-0.0663176, -0.1092059, -0.3076283,
-0.0734375, -0.101078, -0.2998117,
-0.1155397, -0.0545392, -0.3076283,
-0.1124589, -0.0649282, -0.315889,
-0.1050022, -0.0727907, -0.3076283,
-0.1082006, -0.0624697, -0.2998117,
-0.1277339, -0.0028298, -0.3076283,
-0.129145, -0.0135737, -0.315889,
-0.125531, -0.0237894, -0.3076283,
-0.1242549, -0.0130597, -0.2998117,
-0.1178417, 0.0493689, -0.3076283,
-0.1235008, 0.0401278, -0.315889,
-0.1243542, 0.0293253, -0.3076283,
-0.1188244, 0.0386084, -0.2998117,
-0.0875736, 0.0930313, -0.3076283,
-0.0965021, 0.0868909, -0.315889,
-0.1016756, 0.0773695, -0.3076283,
-0.092848, 0.0836007, -0.2998117,
-0.0421633, 0.1206077, -0.3076283,
-0.0528173, 0.1186297, -0.315889,
-0.0614162, 0.1120357, -0.3076283,
-0.0508174, 0.1141378, -0.2998117,
0.0105375, 0.1273299, -0.3076283,
-0.0, 0.1298564, -0.315889,
-0.0105375, 0.1273299, -0.3076283,
-0.0, 0.1249393, -0.2998117,
0.0614162, 0.1120357, -0.3076283,
0.0528173, 0.1186297, -0.315889,
0.0421633, 0.1206077, -0.3076283,
0.0508174, 0.1141377, -0.2998117,
0.1016756, 0.0773695, -0.3076283,
0.0965021, 0.0868909, -0.315889,
0.0875736, 0.0930313, -0.3076283,
0.092848, 0.0836007, -0.2998117,
0.1243542, 0.0293253, -0.3076283,
0.1235008, 0.0401278, -0.315889,
0.1178417, 0.0493689, -0.3076283,
0.1188244, 0.0386084, -0.2998117,
0.125531, -0.0237894, -0.3076283,
0.129145, -0.0135737, -0.315889,
0.1277339, -0.0028298, -0.3076283,
0.1242549, -0.0130597, -0.2998117,
0.1050022, -0.0727907, -0.3076283,
0.1124589, -0.0649282, -0.315889,
0.1155397, -0.0545392, -0.3076283,
0.1082006, -0.0624697, -0.2998117,
0.0663176, -0.1092059, -0.3076283,
0.0763277, -0.105056, -0.315889,
0.0833677, -0.0968183, -0.3076283,
0.0734375, -0.101078, -0.2998117,
0.0161661, -0.1267383, -0.3076283,
0.0269987, -0.1270187, -0.315889,
0.0367806, -0.1223566, -0.3076283,
0.0259763, -0.1222091, -0.2998117,
-0.0492834, -0.1106923, -0.2788225,
-0.0568019, -0.1045198, -0.2876887,
-0.0512397, -0.1150862, -0.294205,
-0.0396654, -0.1121495, -0.2876887,
-0.0441164, -0.0990869, -0.2381931,
-0.050219, -0.0939082, -0.246337,
-0.0459049, -0.1031041, -0.2522567,
-0.0361843, -0.1001569, -0.246337,
-0.0389797, -0.0875499, -0.1978027,
-0.0435909, -0.0833194, -0.2049934,
-0.040543, -0.0910611, -0.2100954,
-0.0327503, -0.0881459, -0.2049934,
-0.033889, -0.076116, -0.1577738,
-0.0369089, -0.0727582, -0.1636604,
-0.0351405, -0.0789268, -0.167614,
-0.029373, -0.0761133, -0.1636604,
-0.0288713, -0.0648461, -0.1183187,
-0.0301625, -0.0622304, -0.1223419,
-0.0296736, -0.0666479, -0.1246268,
-0.0260636, -0.0640554, -0.1223419,
-0.0900452, -0.0810771, -0.2788225,
-0.0944032, -0.0723801, -0.2876887,
-0.0936195, -0.0842954, -0.294205,
-0.0818515, -0.0863202, -0.2876887,
-0.0806046, -0.0725767, -0.2381931,
-0.0840733, -0.0653635, -0.246337,
-0.0838724, -0.0755191, -0.2522567,
-0.0737935, -0.0767804, -0.246337,
-0.0712195, -0.0641263, -0.1978027,
-0.0737113, -0.058386, -0.2049934,
-0.0740758, -0.0666981, -0.2100954,
-0.0657711, -0.0672045, -0.2049934,
-0.0619184, -0.0557515, -0.1577738,
-0.0633113, -0.0514557, -0.1636604,
-0.0642048, -0.0578103, -0.167614,
-0.0577917, -0.0575859, -0.1636604,
-0.0527506, -0.0474968, -0.1183187,
-0.0528662, -0.0445822, -0.1223419,
-0.0542163, -0.0488166, -0.1246268,
-0.049864, -0.0479165, -0.1223419,
-0.1152374, -0.0374429, -0.2788225,
-0.1156813, -0.0277253, -0.2876887,
-0.1198117, -0.0389292, -0.294205,
-0.1098846, -0.0455655, -0.2876887,
-0.1031556, -0.0335173, -0.2381931,
-0.1033905, -0.0255168, -0.246337,
-0.1073376, -0.0348761, -0.2522567,
-0.0986431, -0.0401279, -0.246337,
-0.0911447, -0.0296147, -0.1978027,
-0.0910864, -0.0233572, -0.2049934,
-0.0948002, -0.0308024, -0.2100954,
-0.0874194, -0.0346429, -0.2049934,
-0.0792414, -0.0257471, -0.1577738,
-0.0787667, -0.0212561, -0.1636604,
-0.0821676, -0.0266979, -0.167614,
-0.0762176, -0.0291014, -0.1636604,
-0.0675088, -0.0219349, -0.1183187,
-0.0664289, -0.0192252, -0.1223419,
-0.0693846, -0.0225444, -0.1246268,
-0.0650424, -0.0234924, -0.1223419,
-0.120504, 0.0126655, -0.2788225,
-0.116957, 0.0217235, -0.2876887,
-0.1252874, 0.0131682, -0.294205,
-0.1189178, 0.003068, -0.2876887,
-0.10787, 0.0113376, -0.2381931,
-0.1048305, 0.0187419, -0.246337,
-0.1122432, 0.0117972, -0.2522567,
-0.1064364, 0.0034631, -0.246337,
-0.0953103, 0.0100175, -0.1978027,
-0.0927118, 0.0157103, -0.2049934,
-0.0991328, 0.0104193, -0.2100954,
-0.0939522, 0.0039088, -0.2049934,
-0.0828629, 0.0087092, -0.1577738,
-0.0806026, 0.0126189, -0.1636604,
-0.0859228, 0.0090309, -0.167614,
-0.0814649, 0.0044151, -0.1636604,
-0.0705941, 0.0074197, -0.1183187,
-0.0685054, 0.009456, -0.1223419,
-0.0725556, 0.0076259, -0.1246268,
-0.0689744, 0.0049937, -0.1223419,
-0.1049344, 0.0605839, -0.2788225,
-0.0980098, 0.0674161, -0.2876887,
-0.1090997, 0.0629887, -0.294205,
-0.1073889, 0.0511709, -0.2876887,
-0.0939327, 0.0542321, -0.2381931,
-0.0881444, 0.05976, -0.246337,
-0.0977409, 0.0564307, -0.2522567,
-0.0958259, 0.0464553, -0.246337,
-0.0829958, 0.0479176, -0.1978027,
-0.0783064, 0.0520614, -0.2049934,
-0.0863244, 0.0498394, -0.2100954,
-0.0842397, 0.0417847, -0.2049934,
-0.0719912, 0.0269652, -0.1424119,
-0.074336, 0.0241532, -0.1468625,
-0.0740918, 0.0205001, -0.1424119,
-0.0718356, 0.0233408, -0.1382662,
-0.061473, 0.0354914, -0.1183187,
-0.0587367, 0.0365021, -0.1223419,
-0.0631811, 0.0364776, -0.1246268,
-0.0609801, 0.0326164, -0.1223419,
-0.0712206, 0.0980268, -0.2788225,
-0.0621158, 0.1014518, -0.2876887,
-0.0740477, 0.1019179, -0.294205,
-0.0772916, 0.090426, -0.2876887,
-0.0637536, 0.0877494, -0.2381931,
-0.0562174, 0.0904451, -0.246337,
-0.0663383, 0.0913068, -0.2522567,
-0.0686462, 0.0814149, -0.246337,
-0.0563305, 0.0775323, -0.1978027,
-0.0503612, 0.0794105, -0.2049934,
-0.0585897, 0.0806419, -0.2100954,
-0.0599614, 0.0724356, -0.2049934,
-0.0489739, 0.0674068, -0.1577738,
-0.044556, 0.0683431, -0.1636604,
-0.0507824, 0.0698959, -0.167614,
-0.0512296, 0.0634945, -0.1636604,
-0.0417227, 0.0574264, -0.1183187,
-0.0388119, 0.0572367, -0.122342,
-0.042882, 0.059022, -0.1246268,
-0.0424418, 0.0545994, -0.1223419,
-0.0251922, 0.11852, -0.2788225,
-0.0154815, 0.1179456, -0.2876887,
-0.0261922, 0.1232246, -0.294205,
-0.0338298, 0.1140456, -0.2876887,
-0.022551, 0.106094, -0.2381931,
-0.0145698, 0.1054913, -0.246337,
-0.0234652, 0.1103952, -0.2522567,
-0.029597, 0.1022972, -0.246337,
-0.0199253, 0.093741, -0.1978027,
-0.0137081, 0.0930289, -0.2049934,
-0.0207244, 0.0975006, -0.2100954,
-0.0253153, 0.0905617, -0.2049934,
-0.0173231, 0.0814986, -0.1577738,
-0.0129063, 0.0805571, -0.1636604,
-0.0179628, 0.0845081, -0.167614,
-0.020975, 0.078842, -0.1636604,
-0.0147582, 0.0694318, -0.1183187,
-0.0121762, 0.0680746, -0.1223419,
-0.0151683, 0.071361, -0.1246268,
-0.0165649, 0.0671417, -0.122342,
0.0251922, 0.11852, -0.2788225,
0.0338298, 0.1140456, -0.2876887,
0.0261922, 0.1232246, -0.294205,
0.0154815, 0.1179456, -0.2876887,
0.022551, 0.106094, -0.2381931,
0.029597, 0.1022972, -0.246337,
0.0234652, 0.1103952, -0.2522567,
0.0145698, 0.1054913, -0.246337,
0.0199253, 0.093741, -0.1978027,
0.0253153, 0.0905617, -0.2049934,
0.0207244, 0.0975006, -0.2100954,
0.0137081, 0.0930289, -0.2049934,
0.0173231, 0.0814986, -0.1577738,
0.020975, 0.078842, -0.1636604,
0.0179628, 0.0845081, -0.167614,
0.0129063, 0.0805571, -0.1636604,
0.0147582, 0.0694318, -0.1183187,
0.0165649, 0.0671417, -0.122342,
0.0151683, 0.071361, -0.1246268,
0.0121762, 0.0680746, -0.1223419,
0.0712206, 0.0980268, -0.2788225,
0.0772916, 0.090426, -0.2876887,
0.0740477, 0.1019179, -0.294205,
0.0621158, 0.1014518, -0.2876887,
0.0637536, 0.0877494, -0.2381931,
0.0686462, 0.0814149, -0.246337,
0.0663383, 0.0913068, -0.2522567,
0.0562174, 0.090445, -0.246337,
0.0563305, 0.0775323, -0.1978027,
0.0599614, 0.0724356, -0.2049934,
0.0585897, 0.0806419, -0.2100954,
0.0503612, 0.0794105, -0.2049934,
0.0489739, 0.0674068, -0.1577738,
0.0512296, 0.0634945, -0.1636604,
0.0507824, 0.0698959, -0.167614,
0.044556, 0.0683431, -0.1636604,
0.0417227, 0.0574264, -0.1183187,
0.0424418, 0.0545994, -0.1223419,
0.042882, 0.059022, -0.1246268,
0.0388119, 0.0572367, -0.122342,
0.1049344, 0.0605839, -0.2788225,
0.1073889, 0.0511709, -0.2876887,
0.1090997, 0.0629887, -0.294205,
0.0980098, 0.0674161, -0.2876887,
0.0939327, 0.0542321, -0.2381931,
0.0958259, 0.0464553, -0.246337,
0.0977409, 0.0564307, -0.2522567,
0.0881444, 0.05976, -0.246337,
0.0829958, 0.0479176, -0.1978027,
0.0842397, 0.0417847, -0.2049934,
0.0863244, 0.0498394, -0.2100954,
0.0783064, 0.0520614, -0.2049934,
0.0721567, 0.0416597, -0.1577738,
0.0726261, 0.0371681, -0.1636604,
0.0748212, 0.043198, -0.167614,
0.0685016, 0.044312, -0.1636604,
0.061473, 0.0354914, -0.1183187,
0.0609801, 0.0326164, -0.1223419,
0.0631811, 0.0364776, -0.1246268,
0.0587367, 0.0365021, -0.1223419,
0.120504, 0.0126655, -0.2788225,
0.1189178, 0.003068, -0.2876887,
0.1252874, 0.0131682, -0.294205,
0.116957, 0.0217235, -0.2876887,
0.10787, 0.0113376, -0.2381931,
0.1064364, 0.0034631, -0.246337,
0.1122432, 0.0117972, -0.2522567,
0.1048305, 0.0187419, -0.246337,
0.0953103, 0.0100175, -0.1978027,
0.0939522, 0.0039088, -0.2049934,
0.0991328, 0.0104193, -0.2100954,
0.0927118, 0.0157103, -0.2049934,
0.0828629, 0.0087092, -0.1577738,
0.0814649, 0.0044151, -0.1636604,
0.0859228, 0.0090309, -0.167614,
0.0806026, 0.0126189, -0.1636604,
0.0705941, 0.0074197, -0.1183187,
0.0689744, 0.0049937, -0.1223419,
0.0725556, 0.0076259, -0.1246268,
0.0685054, 0.009456, -0.1223419,
0.1152374, -0.0374429, -0.2788225,
0.1098846, -0.0455655, -0.2876887,
0.1198117, -0.0389292, -0.294205,
0.1156813, -0.0277253, -0.2876887,
0.1031556, -0.0335173, -0.2381931,
0.0986431, -0.0401279, -0.246337,
0.1073376, -0.0348761, -0.2522567,
0.1033905, -0.0255168, -0.246337,
0.0911447, -0.0296147, -0.1978027,
0.0874194, -0.0346429, -0.2049934,
0.0948002, -0.0308024, -0.2100954,
0.0910864, -0.0233572, -0.2049934,
0.0792414, -0.0257471, -0.1577738,
0.0762176, -0.0291014, -0.1636604,
0.0821676, -0.0266979, -0.167614,
0.0787667, -0.0212561, -0.1636604,
0.0675088, -0.0219349, -0.1183187,
0.0650424, -0.0234924, -0.1223419,
0.0693846, -0.0225444, -0.1246268,
0.0664289, -0.0192252, -0.1223419,
0.0900452, -0.0810771, -0.2788225,
0.0818515, -0.0863202, -0.2876887,
0.0936195, -0.0842954, -0.294205,
0.0944032, -0.0723802, -0.2876887,
0.0806046, -0.0725767, -0.2381931,
0.0737935, -0.0767804, -0.246337,
0.0838724, -0.0755191, -0.2522567,
0.0840733, -0.0653635, -0.246337,
0.0712195, -0.0641263, -0.1978027,
0.0657711, -0.0672045, -0.2049934,
0.0740758, -0.0666981, -0.2100954,
0.0737113, -0.058386, -0.2049934,
0.0619184, -0.0557515, -0.1577738,
0.0577917, -0.0575859, -0.1636604,
0.0642048, -0.0578103, -0.167614,
0.0633113, -0.0514557, -0.1636604,
0.0527506, -0.0474968, -0.1183187,
0.049864, -0.0479165, -0.1223419,
0.0542163, -0.0488166, -0.1246268,
0.0528662, -0.0445822, -0.1223419,
0.0492834, -0.1106923, -0.2788225,
0.0396654, -0.1121494, -0.2876887,
0.0512397, -0.1150862, -0.294205,
0.0568019, -0.1045198, -0.2876887,
0.0441164, -0.0990869, -0.2381931,
0.0361843, -0.1001569, -0.246337,
0.0459049, -0.1031041, -0.2522567,
0.050219, -0.0939082, -0.246337,
0.0389797, -0.0875499, -0.1978027,
0.0327503, -0.0881459, -0.2049934,
0.040543, -0.0910611, -0.2100954,
0.0435909, -0.0833194, -0.2049934,
0.033889, -0.076116, -0.1577738,
0.029373, -0.0761133, -0.1636604,
0.0351405, -0.0789268, -0.167614,
0.0369089, -0.0727582, -0.1636604,
0.0288714, -0.0648461, -0.1183187,
0.0260636, -0.0640554, -0.1223419,
0.0296736, -0.0666479, -0.1246268,
0.0301625, -0.0622304, -0.1223419,
0.0152077, -0.1140285, -0.2663276,
0.0243367, -0.1144952, -0.2740261,
0.0324867, -0.1103558, -0.2663276,
0.0233855, -0.1100199, -0.2590665,
0.0142945, -0.1013085, -0.2250252,
0.0216627, -0.1019148, -0.231973,
0.0281472, -0.0983641, -0.2250252,
0.0208057, -0.0978831, -0.218496,
0.013436, -0.0885762, -0.1837204,
0.0189706, -0.0892498, -0.1896371,
0.0237528, -0.0863833, -0.1837204,
0.0182423, -0.0858232, -0.1781828,
0.0126431, -0.0758288, -0.1424119,
0.0162507, -0.0764535, -0.1468625,
0.0192923, -0.0744154, -0.1424119,
0.0157041, -0.0738819, -0.1382662,
-0.0367806, -0.1223566, -0.3076283,
-0.0269987, -0.1270187, -0.315889,
-0.0161661, -0.1267383, -0.3076283,
-0.0259763, -0.1222091, -0.2998117,
-0.0324867, -0.1103558, -0.2663276,
-0.0243367, -0.1144952, -0.2740261,
-0.0152077, -0.1140285, -0.2663276,
-0.0233855, -0.1100199, -0.2590665,
-0.0, -0.1259775, -0.294205,
0.0093791, -0.118587, -0.2876887,
0.0, -0.1211678, -0.2788225,
-0.0093791, -0.118587, -0.2876887,
-0.0281472, -0.0983641, -0.2250252,
-0.0216627, -0.1019148, -0.231973,
-0.0142945, -0.1013085, -0.2250252,
-0.0208057, -0.0978831, -0.218496,
-0.0, -0.1128615, -0.2522567,
0.0076815, -0.1062153, -0.246337,
0.0, -0.1084642, -0.2381931,
-0.0076815, -0.1062153, -0.246337,
-0.0237528, -0.0863833, -0.1837204,
-0.0189706, -0.0892498, -0.1896371,
-0.013436, -0.0885762, -0.1837204,
-0.0182423, -0.0858232, -0.1781828,
-0.0, -0.0996788, -0.2100954,
0.0059333, -0.0938461, -0.2049934,
-0.0, -0.0958352, -0.1978027,
